registro_tipo,origem_fisica,localizacao,nome_arquivo,extensao,tamanho_bytes,periodo_snapshot,disponibilidade,familia_dado,classificacao_dado,linha_principal,linhas_aplicaveis,natureza,entidade_basica,granularidade,campos_chave_esperados,campos_status_esperados,campos_basicos_esperados,dados_pessoais_lgpd,fundamentacao,confianca_classificacao,usa_mcmv_financiada,usa_mcmv_cidades,usa_pro_moradia,usa_classe_media
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_06.csv,fgts_contratacao_diaria_2026_02_06.csv,.csv,751309,2026-02-06,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_09.csv,fgts_contratacao_diaria_2026_02_09.csv,.csv,751083,2026-02-09,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_10.csv,fgts_contratacao_diaria_2026_02_10.csv,.csv,751568,2026-02-10,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_11.csv,fgts_contratacao_diaria_2026_02_11.csv,.csv,866052,2026-02-11,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_20.csv,fgts_contratacao_diaria_2026_02_20.csv,.csv,948212,2026-02-20,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_23.csv,fgts_contratacao_diaria_2026_02_23.csv,.csv,885618,2026-02-23,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_24.csv,fgts_contratacao_diaria_2026_02_24.csv,.csv,954683,2026-02-24,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_25.csv,fgts_contratacao_diaria_2026_02_25.csv,.csv,972326,2026-02-25,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_27.csv,fgts_contratacao_diaria_2026_02_27.csv,.csv,937079,2026-02-27,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_02.csv,fgts_contratacao_diaria_2026_03_02.csv,.csv,937090,2026-03-02,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_03.csv,fgts_contratacao_diaria_2026_03_03.csv,.csv,1042775,2026-03-03,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_06.csv,fgts_contratacao_diaria_2026_03_06.csv,.csv,1080694,2026-03-06,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_09.csv,fgts_contratacao_diaria_2026_03_09.csv,.csv,1008704,2026-03-09,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_10.csv,fgts_contratacao_diaria_2026_03_10.csv,.csv,1096210,2026-03-10,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_13.csv,fgts_contratacao_diaria_2026_03_13.csv,.csv,1140997,2026-03-13,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_16.csv,fgts_contratacao_diaria_2026_03_16.csv,.csv,1066181,2026-03-16,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_17.csv,fgts_contratacao_diaria_2026_03_17.csv,.csv,1136782,2026-03-17,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_18.csv,fgts_contratacao_diaria_2026_03_18.csv,.csv,1158272,2026-03-18,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_23.csv,fgts_contratacao_diaria_2026_03_23.csv,.csv,1116025,2026-03-23,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_24.csv,fgts_contratacao_diaria_2026_03_24.csv,.csv,1183740,2026-03-24,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_03_25.csv,fgts_contratacao_diaria_2026_03_25.csv,.csv,1201975,2026-03-25,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_04_08.csv,fgts_contratacao_diaria_2026_04_08.csv,.csv,1297040,2026-04-08,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
